timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-14T16:16:42.197Z,19.91,85.91,0.00,19.82,337,0.00
2026-04-14T16:16:44.210Z,28.47,85.98,0.00,19.82,337,0.00
2026-04-14T16:16:46.216Z,16.17,85.45,0.00,19.82,337,0.00
2026-04-14T16:16:48.216Z,14.27,85.44,0.00,19.82,337,0.00
2026-04-14T16:16:50.227Z,17.90,85.58,0.00,19.82,337,0.00
2026-04-14T16:16:52.232Z,23.89,85.60,0.00,19.82,336,0.00
2026-04-14T16:16:54.238Z,25.52,85.58,0.00,19.82,336,0.00
2026-04-14T16:16:56.243Z,36.84,85.62,0.00,19.82,336,0.00
2026-04-14T16:16:58.249Z,27.49,85.68,0.00,19.82,336,0.00
2026-04-14T16:17:00.254Z,30.07,85.65,0.00,19.82,336,0.00
2026-04-14T16:17:02.268Z,38.08,85.88,0.00,19.82,336,0.00
2026-04-14T16:17:04.274Z,22.55,85.63,0.00,19.82,336,0.00
2026-04-14T16:17:06.276Z,20.42,85.72,0.00,19.82,336,0.00
2026-04-14T16:17:08.285Z,20.42,85.77,0.00,19.82,336,0.00
2026-04-14T16:17:10.297Z,31.74,85.67,0.00,19.82,336,0.00
2026-04-14T16:17:12.305Z,35.58,85.72,0.00,19.82,336,0.00
2026-04-14T16:17:14.308Z,29.77,85.84,0.00,19.82,336,0.00
2026-04-14T16:17:16.314Z,24.58,85.94,0.00,19.82,336,0.00
2026-04-14T16:17:18.321Z,18.80,85.96,0.00,19.82,336,0.00
2026-04-14T16:17:20.329Z,23.76,85.19,0.00,19.82,336,0.00
2026-04-14T16:17:22.331Z,15.94,85.16,0.00,19.82,336,0.00
2026-04-14T16:17:24.345Z,18.01,85.22,0.00,19.82,336,0.00
2026-04-14T16:17:26.357Z,18.59,85.29,0.00,19.82,336,0.00
2026-04-14T16:17:28.361Z,17.70,83.97,0.00,19.82,336,0.00
2026-04-14T16:17:30.372Z,17.28,83.97,0.00,19.82,336,0.00
2026-04-14T16:17:32.380Z,17.16,84.02,0.00,19.82,336,0.00
2026-04-14T16:17:34.388Z,25.31,84.11,0.00,19.82,336,0.00
2026-04-14T16:17:36.399Z,20.82,84.09,0.00,19.82,336,0.00
2026-04-14T16:17:38.410Z,18.57,84.17,0.00,19.82,336,0.00
2026-04-14T16:17:40.410Z,17.96,84.27,0.00,19.82,337,0.00
2026-04-14T16:17:42.420Z,24.74,84.70,0.00,19.82,337,0.00
2026-04-14T16:17:44.431Z,27.81,84.40,0.00,19.82,336,0.00
2026-04-14T16:17:46.435Z,18.23,84.45,0.00,19.82,336,0.00
2026-04-14T16:17:48.448Z,15.17,84.47,0.00,19.82,336,0.00
2026-04-14T16:17:50.453Z,18.98,84.56,0.00,19.82,335,0.00
2026-04-14T16:17:52.458Z,19.03,84.69,0.00,19.82,335,0.00
2026-04-14T16:17:54.472Z,15.29,84.77,0.00,19.82,336,0.00
2026-04-14T16:17:56.479Z,19.94,85.08,0.00,19.82,340,0.00
2026-04-14T16:17:58.490Z,23.02,85.24,0.00,19.82,342,0.00
2026-04-14T16:18:00.501Z,36.18,85.06,0.00,19.82,344,0.00
2026-04-14T16:18:02.507Z,38.34,85.40,0.00,19.82,344,0.00
2026-04-14T16:18:04.510Z,30.32,85.30,0.00,19.82,343,0.00
2026-04-14T16:18:06.515Z,22.79,85.23,0.00,19.82,343,0.00
2026-04-14T16:18:08.520Z,17.05,85.27,0.00,19.82,343,0.00
2026-04-14T16:18:10.522Z,22.17,85.37,0.00,19.82,343,0.00
2026-04-14T16:18:12.537Z,16.16,85.51,0.00,19.82,343,0.00
2026-04-14T16:18:14.548Z,16.38,85.35,0.00,19.82,342,0.00
2026-04-14T16:18:16.555Z,25.10,85.99,0.00,19.82,342,0.00
2026-04-14T16:18:18.565Z,26.34,85.79,0.00,19.88,342,0.00
2026-04-14T16:18:20.571Z,38.46,85.86,0.00,19.88,342,0.00
2026-04-14T16:18:22.576Z,21.33,85.85,0.00,19.88,342,0.00
2026-04-14T16:18:24.590Z,17.70,85.78,0.00,19.88,342,0.00
2026-04-14T16:18:26.597Z,34.08,85.76,0.00,19.88,342,0.00
2026-04-14T16:18:28.608Z,23.60,85.93,0.00,19.88,342,0.00
2026-04-14T16:18:30.612Z,21.39,85.97,0.00,19.88,342,0.00
2026-04-14T16:18:32.623Z,24.33,85.98,0.00,19.88,341,0.00
2026-04-14T16:18:34.631Z,25.76,85.96,0.00,19.88,341,0.00
2026-04-14T16:18:36.645Z,26.08,86.02,0.00,19.88,340,0.00
2026-04-14T16:18:38.647Z,29.42,86.10,0.00,19.88,340,0.00
2026-04-14T16:18:40.657Z,29.23,86.15,0.00,19.88,340,0.00
2026-04-14T16:18:42.663Z,32.19,86.25,0.00,19.88,340,0.00
2026-04-14T16:18:44.673Z,37.08,86.51,0.00,19.88,341,0.00
2026-04-14T16:18:46.678Z,38.96,86.90,0.00,19.88,341,0.00
2026-04-14T16:18:48.689Z,42.15,87.26,0.00,19.88,342,0.00
2026-04-14T16:18:50.705Z,27.31,87.31,0.00,19.88,342,0.00
2026-04-14T16:18:52.714Z,21.80,87.43,0.00,19.88,344,0.00
2026-04-14T16:18:54.726Z,25.91,87.69,0.00,19.88,344,0.00
2026-04-14T16:18:56.733Z,24.19,86.93,0.00,19.88,344,0.00
2026-04-14T16:18:58.745Z,25.04,87.31,0.00,19.88,344,0.00
2026-04-14T16:19:00.753Z,18.92,87.30,0.00,19.88,344,0.00
2026-04-14T16:19:02.757Z,18.55,87.49,0.00,19.88,344,0.00
2026-04-14T16:19:04.761Z,27.80,87.56,0.00,19.88,344,0.00
2026-04-14T16:19:06.776Z,20.27,87.55,0.00,19.88,344,0.00
2026-04-14T16:19:08.778Z,15.00,87.54,0.00,19.88,344,0.00
2026-04-14T16:19:10.793Z,22.40,87.62,0.00,19.88,344,0.00
2026-04-14T16:19:12.796Z,17.98,87.00,0.00,19.88,344,0.00
2026-04-14T16:19:14.806Z,25.87,87.07,0.00,19.88,343,0.00
2026-04-14T16:19:16.821Z,24.20,87.12,0.00,19.88,343,0.00
2026-04-14T16:19:18.835Z,25.37,86.97,0.00,19.88,343,0.00
2026-04-14T16:19:20.842Z,19.88,86.99,0.00,19.88,343,0.00
2026-04-14T16:19:22.853Z,18.97,87.05,0.00,19.88,343,0.00
2026-04-14T16:19:24.855Z,22.03,87.05,0.00,19.88,343,0.00
2026-04-14T16:19:26.869Z,25.72,87.20,0.00,19.88,343,0.00
2026-04-14T16:19:28.882Z,24.11,87.28,0.00,19.88,343,0.00
2026-04-14T16:19:30.898Z,18.25,87.39,0.00,19.88,343,0.00
2026-04-14T16:19:32.903Z,22.30,87.37,0.00,19.88,343,0.00
2026-04-14T16:19:34.911Z,13.77,87.32,0.00,19.88,343,0.00
2026-04-14T16:19:36.912Z,15.98,87.30,0.00,19.88,343,0.00
2026-04-14T16:19:38.917Z,14.95,85.72,0.00,19.88,343,0.00
2026-04-14T16:19:40.926Z,18.93,85.81,0.00,19.88,343,0.00
2026-04-14T16:19:42.937Z,15.58,85.76,0.00,19.88,343,0.00
2026-04-14T16:19:44.941Z,18.84,85.85,0.00,19.88,343,0.00
2026-04-14T16:19:46.946Z,13.86,85.82,0.00,19.88,343,0.00
2026-04-14T16:19:48.958Z,17.32,85.86,0.00,19.88,343,0.00
2026-04-14T16:19:50.959Z,14.08,85.87,0.00,19.88,342,0.00
2026-04-14T16:19:52.963Z,13.36,85.87,0.00,19.88,342,0.00
2026-04-14T16:19:54.968Z,20.67,86.05,0.00,19.88,345,0.00
2026-04-14T16:19:56.977Z,34.62,87.60,0.00,19.88,345,0.00
2026-04-14T16:19:58.992Z,29.51,90.73,0.00,19.88,345,0.00
2026-04-14T16:20:01.000Z,29.72,89.53,0.00,19.88,347,0.00
2026-04-14T16:20:03.005Z,51.80,87.98,0.00,17.58,342,0.00
2026-04-14T16:20:05.016Z,37.07,86.73,0.00,17.58,342,0.00
2026-04-14T16:20:07.025Z,42.82,86.78,0.00,17.58,342,0.00
2026-04-14T16:20:09.026Z,23.74,86.96,0.00,17.58,342,0.00
2026-04-14T16:20:11.041Z,24.32,87.09,0.00,17.58,342,0.00
2026-04-14T16:20:13.053Z,22.34,87.14,0.00,17.58,342,0.00
2026-04-14T16:20:15.053Z,24.66,87.20,0.00,17.58,342,0.00
2026-04-14T16:20:17.064Z,23.49,87.16,0.00,17.58,342,0.00
2026-04-14T16:20:19.070Z,20.04,87.20,0.00,17.58,342,0.00
2026-04-14T16:20:21.078Z,18.01,87.13,0.00,17.58,342,0.00
2026-04-14T16:20:23.091Z,17.29,86.68,0.00,17.58,342,0.00
2026-04-14T16:20:25.091Z,14.20,86.70,0.00,17.58,342,0.00
2026-04-14T16:20:27.096Z,11.66,86.71,0.00,17.58,342,0.00
2026-04-14T16:20:29.096Z,13.07,86.68,0.00,17.58,342,0.00
2026-04-14T16:20:31.096Z,14.31,86.71,0.00,17.58,342,0.00
2026-04-14T16:20:33.104Z,16.84,86.70,0.00,17.58,342,0.00
2026-04-14T16:20:35.118Z,12.59,86.71,0.00,17.58,342,0.00
2026-04-14T16:20:37.123Z,21.61,86.63,0.00,17.58,341,0.00
2026-04-14T16:20:39.134Z,14.78,86.62,0.00,17.58,341,0.00
2026-04-14T16:20:41.149Z,14.11,86.68,0.00,17.58,341,0.00
2026-04-14T16:20:43.155Z,13.21,86.67,0.00,17.58,339,0.00
2026-04-14T16:20:45.166Z,15.64,86.68,0.00,17.58,339,0.00
2026-04-14T16:20:47.181Z,22.12,87.08,0.00,17.58,341,0.00
2026-04-14T16:20:49.186Z,27.03,87.30,0.00,17.58,341,0.00
2026-04-14T16:20:51.191Z,21.26,87.64,0.00,17.58,343,0.00
2026-04-14T16:20:53.199Z,47.51,87.51,0.00,17.58,340,0.00
2026-04-14T16:20:55.203Z,42.31,87.38,0.00,17.58,340,0.00
2026-04-14T16:20:57.217Z,16.80,87.36,0.00,17.58,340,0.00
2026-04-14T16:20:59.230Z,19.89,87.36,0.00,17.58,339,0.00
2026-04-14T16:21:01.232Z,21.37,87.44,0.00,17.58,339,0.00
2026-04-14T16:21:03.238Z,32.83,87.38,0.00,17.58,339,0.00
2026-04-14T16:21:05.241Z,19.07,87.39,0.00,17.58,339,0.00
2026-04-14T16:21:07.256Z,17.65,87.30,0.00,17.58,339,0.00
2026-04-14T16:21:09.262Z,15.34,87.37,0.00,17.58,339,0.00
2026-04-14T16:21:11.268Z,18.71,87.33,0.00,17.58,339,0.00
2026-04-14T16:21:13.273Z,14.31,87.45,0.00,17.58,339,0.00
2026-04-14T16:21:15.280Z,14.76,87.53,0.00,17.58,339,0.00
2026-04-14T16:21:17.290Z,14.45,87.58,0.00,17.58,339,0.00
2026-04-14T16:21:19.301Z,19.15,87.65,0.00,17.58,339,0.00
2026-04-14T16:21:21.304Z,18.88,87.77,0.00,17.58,339,0.00
2026-04-14T16:21:23.316Z,16.83,87.82,0.00,17.58,339,0.00
2026-04-14T16:21:25.332Z,16.04,88.10,0.00,17.58,339,0.00
2026-04-14T16:21:27.347Z,13.29,88.04,0.00,17.58,339,0.00
2026-04-14T16:21:29.351Z,18.35,88.07,0.00,17.58,339,0.00
2026-04-14T16:21:31.354Z,19.14,88.14,0.00,17.58,339,0.00
2026-04-14T16:21:33.354Z,24.93,88.14,0.00,17.58,339,0.00
2026-04-14T16:21:35.368Z,22.58,87.40,0.00,17.58,339,0.00
2026-04-14T16:21:37.383Z,20.06,87.41,0.00,17.58,339,0.00
2026-04-14T16:21:39.386Z,21.47,87.42,0.00,17.58,339,0.00
2026-04-14T16:21:41.401Z,29.73,87.49,0.00,17.58,339,0.00
2026-04-14T16:21:43.410Z,21.90,87.57,0.00,17.58,339,0.00
2026-04-14T16:21:45.418Z,19.10,87.67,0.00,17.58,339,0.00
2026-04-14T16:21:47.429Z,20.66,87.64,0.00,17.58,339,0.00
2026-04-14T16:21:49.432Z,18.26,86.02,0.00,17.58,339,0.00
2026-04-14T16:21:51.445Z,14.00,86.07,0.00,17.58,339,0.00
2026-04-14T16:21:53.450Z,18.49,86.02,0.00,17.58,339,0.00
2026-04-14T16:21:55.453Z,15.52,85.99,0.00,17.58,339,0.00
2026-04-14T16:21:57.466Z,15.17,86.11,0.00,17.58,339,0.00
2026-04-14T16:21:59.477Z,16.68,86.06,0.00,17.58,339,0.00
2026-04-14T16:22:01.493Z,17.66,86.18,0.00,17.58,339,0.00
2026-04-14T16:22:03.495Z,28.05,86.31,0.00,17.58,339,0.00
2026-04-14T16:22:05.509Z,21.83,86.37,0.00,17.58,339,0.00
2026-04-14T16:22:07.522Z,20.89,86.32,0.00,17.58,339,0.00
2026-04-14T16:22:09.534Z,18.01,86.31,0.00,17.58,339,0.00
2026-04-14T16:22:11.541Z,19.58,86.34,0.00,17.58,339,0.00
2026-04-14T16:22:13.543Z,18.97,86.41,0.00,17.58,339,0.00
2026-04-14T16:22:15.543Z,17.49,86.47,0.00,17.58,339,0.00
2026-04-14T16:22:17.548Z,13.27,86.49,0.00,17.58,339,0.00
2026-04-14T16:22:19.556Z,17.00,86.58,0.00,17.58,339,0.00
2026-04-14T16:22:21.568Z,18.61,86.51,0.00,17.58,339,0.00
2026-04-14T16:22:23.583Z,16.31,86.55,0.00,17.58,339,0.00
2026-04-14T16:22:25.597Z,17.09,86.63,0.00,17.58,339,0.00
2026-04-14T16:22:27.599Z,17.45,86.64,0.00,17.58,339,0.00
2026-04-14T16:22:29.611Z,14.33,86.70,0.00,17.58,339,0.00
2026-04-14T16:22:31.614Z,18.78,86.81,0.00,17.58,339,0.00
2026-04-14T16:22:33.627Z,20.55,86.82,0.00,17.58,339,0.00
2026-04-14T16:22:35.627Z,20.83,86.88,0.00,17.58,339,0.00
2026-04-14T16:22:37.627Z,18.73,86.87,0.00,17.58,339,0.00
2026-04-14T16:22:39.627Z,18.28,86.92,0.00,17.58,338,0.00
2026-04-14T16:22:41.633Z,15.44,86.90,0.00,17.58,338,0.00
2026-04-14T16:22:43.639Z,14.51,86.93,0.00,17.58,338,0.00
2026-04-14T16:22:45.653Z,15.60,86.99,0.00,17.58,338,0.00
2026-04-14T16:22:47.654Z,20.08,86.51,0.00,17.58,338,0.00
2026-04-14T16:22:49.669Z,15.46,86.44,0.00,17.58,338,0.00
2026-04-14T16:22:51.670Z,17.02,86.49,0.00,17.58,338,0.00
2026-04-14T16:22:53.684Z,19.04,86.57,0.00,17.58,338,0.00
2026-04-14T16:22:55.686Z,21.36,86.53,0.00,17.58,338,0.00
2026-04-14T16:22:57.692Z,21.82,86.48,0.00,17.58,338,0.00
2026-04-14T16:22:59.697Z,18.11,86.55,0.00,17.58,338,0.00
2026-04-14T16:23:01.711Z,22.74,87.12,0.00,17.58,338,0.00
2026-04-14T16:23:03.724Z,23.84,86.72,0.00,17.58,338,0.00
2026-04-14T16:23:05.724Z,19.20,86.71,0.00,17.58,338,0.00
2026-04-14T16:23:07.730Z,18.61,86.64,0.00,17.58,338,0.00
2026-04-14T16:23:09.741Z,24.11,87.82,0.00,17.57,340,0.00
2026-04-14T16:23:11.743Z,27.93,88.57,0.00,16.00,340,0.00
2026-04-14T16:23:13.758Z,21.42,88.62,0.00,16.00,340,0.00
2026-04-14T16:23:15.768Z,18.75,88.82,0.00,16.00,340,0.00
2026-04-14T16:23:17.769Z,29.82,88.08,0.00,19.08,340,0.00
2026-04-14T16:23:19.774Z,23.04,88.14,0.00,19.06,340,0.00
2026-04-14T16:23:21.788Z,18.85,88.20,0.00,19.06,340,0.00
2026-04-14T16:23:23.795Z,17.35,88.30,0.00,19.06,340,0.00
2026-04-14T16:23:25.804Z,19.57,88.33,0.00,19.06,340,0.00
2026-04-14T16:23:27.809Z,17.71,88.34,0.00,19.06,340,0.00
2026-04-14T16:23:29.817Z,12.73,88.49,0.00,18.81,340,0.00
2026-04-14T16:23:31.832Z,15.84,88.59,0.00,18.81,341,0.00
2026-04-14T16:23:33.838Z,26.75,88.88,0.00,18.81,341,0.00
2026-04-14T16:23:35.852Z,25.20,88.86,0.00,18.81,341,0.00
2026-04-14T16:23:37.865Z,27.14,88.99,0.00,18.81,341,0.00
2026-04-14T16:23:39.868Z,28.56,89.05,0.00,18.81,341,0.00
2026-04-14T16:23:41.877Z,38.60,87.77,0.00,18.98,340,0.00
2026-04-14T16:23:43.890Z,35.36,88.10,0.00,18.65,340,0.00
2026-04-14T16:23:45.893Z,25.11,88.01,0.00,18.63,340,0.00
2026-04-14T16:23:47.900Z,21.67,87.96,0.00,18.63,340,0.00
2026-04-14T16:23:49.912Z,26.03,88.27,0.00,18.61,340,0.00
2026-04-14T16:23:51.917Z,21.94,88.36,0.00,18.61,340,0.00
2026-04-14T16:23:53.923Z,24.22,88.43,0.00,18.61,340,0.00
2026-04-14T16:23:55.933Z,20.79,88.59,0.00,18.61,341,0.00
2026-04-14T16:23:57.945Z,32.48,89.50,0.00,20.65,341,0.00
2026-04-14T16:23:59.946Z,34.05,86.93,0.00,20.65,341,0.00
2026-04-14T16:24:01.949Z,26.43,87.15,0.00,20.65,341,0.00
2026-04-14T16:24:03.960Z,22.59,87.09,0.00,20.65,341,0.00
2026-04-14T16:24:05.971Z,16.04,87.07,0.00,20.65,341,0.00
2026-04-14T16:24:07.977Z,25.94,86.36,0.00,20.65,342,0.00
2026-04-14T16:24:09.981Z,17.28,86.80,0.00,20.65,343,0.00
2026-04-14T16:24:11.989Z,19.18,86.89,0.00,20.65,343,0.00
2026-04-14T16:24:13.991Z,19.44,86.84,0.00,20.65,343,0.00
2026-04-14T16:24:15.993Z,16.88,86.83,0.00,20.65,343,0.00
2026-04-14T16:24:18.004Z,22.94,86.86,0.00,20.65,343,0.00
2026-04-14T16:24:20.008Z,22.47,86.94,0.00,20.65,343,0.00
2026-04-14T16:24:22.010Z,16.98,86.98,0.00,20.65,343,0.00
2026-04-14T16:24:24.014Z,23.54,87.10,0.00,20.65,343,0.00
2026-04-14T16:24:26.027Z,21.61,87.44,0.00,19.13,343,0.00
2026-04-14T16:24:28.041Z,23.34,87.30,0.00,19.13,349,0.00
2026-04-14T16:24:30.049Z,17.07,87.72,0.00,19.13,350,0.00
2026-04-14T16:24:32.051Z,24.91,87.55,0.00,19.13,347,0.00
2026-04-14T16:24:34.051Z,19.00,87.44,0.00,19.13,347,0.00
2026-04-14T16:24:36.051Z,20.54,87.38,0.00,19.27,347,0.00
2026-04-14T16:24:38.057Z,22.12,87.46,0.00,19.27,347,0.00
2026-04-14T16:24:40.063Z,21.62,87.28,0.00,19.27,345,0.00
2026-04-14T16:24:42.064Z,22.13,87.24,0.00,19.27,341,0.00
2026-04-14T16:24:44.068Z,21.53,87.23,0.00,19.27,341,0.00
2026-04-14T16:24:46.082Z,16.57,87.28,0.00,19.27,341,0.00
2026-04-14T16:24:48.094Z,19.96,87.31,0.00,19.27,341,0.00
2026-04-14T16:24:50.100Z,21.87,87.45,0.00,19.27,341,0.00
2026-04-14T16:24:52.105Z,23.22,87.56,0.00,19.27,342,0.00
2026-04-14T16:24:54.118Z,21.21,87.82,0.00,19.27,342,0.00
2026-04-14T16:24:56.123Z,21.87,88.13,0.00,19.27,344,0.00
2026-04-14T16:24:58.136Z,24.85,88.26,0.00,19.27,345,0.00
2026-04-14T16:25:00.143Z,24.35,86.74,0.00,18.83,346,0.00
2026-04-14T16:25:02.151Z,33.87,86.38,0.00,18.83,348,0.00
2026-04-14T16:25:04.152Z,34.78,86.65,0.00,18.83,348,0.00
2026-04-14T16:25:06.164Z,39.58,87.07,0.00,18.83,346,0.00
2026-04-14T16:25:08.171Z,39.24,89.24,0.00,18.82,343,0.00
2026-04-14T16:25:10.175Z,44.13,89.01,0.00,18.61,343,0.00
2026-04-14T16:25:12.182Z,52.55,88.14,0.00,18.61,343,0.00
2026-04-14T16:25:14.195Z,39.35,86.94,0.00,18.77,341,0.00
2026-04-14T16:25:16.198Z,36.95,87.30,0.00,18.77,341,0.00
2026-04-14T16:25:18.200Z,28.23,86.75,0.00,18.77,341,0.00
2026-04-14T16:25:20.213Z,24.53,86.62,0.00,18.77,341,0.00
2026-04-14T16:25:22.225Z,29.73,86.89,0.00,18.77,341,0.00
2026-04-14T16:25:24.228Z,33.72,87.19,0.00,18.77,341,0.00
2026-04-14T16:25:26.244Z,22.91,87.28,0.00,18.77,341,0.00
2026-04-14T16:25:28.255Z,24.43,87.36,0.00,18.77,341,0.00
2026-04-14T16:25:30.259Z,23.65,87.33,0.00,18.77,341,0.00
2026-04-14T16:25:32.266Z,21.64,87.33,0.00,18.77,341,0.00
2026-04-14T16:25:34.276Z,21.31,87.25,0.00,18.77,341,0.00
2026-04-14T16:25:36.284Z,22.45,86.78,0.00,18.77,340,0.00
2026-04-14T16:25:38.298Z,22.99,86.85,0.00,18.77,340,0.00
2026-04-14T16:25:40.299Z,15.79,86.89,0.00,18.77,340,0.00
2026-04-14T16:25:42.302Z,11.00,86.93,0.00,18.77,340,0.00
2026-04-14T16:25:44.314Z,11.66,86.95,0.00,18.77,340,0.00
2026-04-14T16:25:46.315Z,25.41,86.89,0.00,18.77,341,0.00
2026-04-14T16:25:48.327Z,24.87,87.02,0.00,18.77,341,0.00
2026-04-14T16:25:50.332Z,17.20,87.03,0.00,18.77,341,0.00
2026-04-14T16:25:52.335Z,20.85,87.06,0.00,18.77,335,0.00
2026-04-16T18:10:05.286Z,9.93,86.06,80.44,8.63,257,0.00
2026-04-16T18:10:07.285Z,21.28,86.30,80.44,8.49,259,0.00
2026-04-16T18:10:09.288Z,21.34,86.64,80.44,8.49,257,0.00
2026-04-16T18:10:11.296Z,14.75,86.01,80.44,8.49,255,0.00
2026-04-16T18:10:13.308Z,21.66,85.96,80.44,8.49,255,0.00
2026-04-16T18:10:15.319Z,13.05,85.74,80.44,8.49,257,0.00
2026-04-16T18:10:17.324Z,15.75,85.76,80.44,8.49,257,0.00
2026-04-16T18:10:19.333Z,17.45,85.81,80.44,8.49,255,0.00
2026-04-16T18:10:21.334Z,12.36,86.00,80.44,8.49,259,0.00
2026-04-16T18:10:23.342Z,16.97,86.09,80.44,8.49,255,0.00
2026-04-16T18:10:25.350Z,20.34,86.15,80.44,8.49,255,0.00
2026-04-16T18:10:27.353Z,24.71,86.27,80.44,8.49,259,0.00
2026-04-16T18:10:29.368Z,16.70,86.35,80.44,8.49,259,0.00
2026-04-16T18:10:31.369Z,11.20,86.13,80.44,8.49,254,0.00
2026-04-16T18:10:33.382Z,13.95,86.17,80.44,8.49,254,0.00
2026-04-16T18:10:35.388Z,11.31,86.22,80.44,8.49,255,0.00
2026-04-16T18:10:37.393Z,14.95,86.20,80.44,8.49,255,0.00
2026-04-16T18:10:39.407Z,23.94,86.99,80.44,8.49,257,0.00
2026-04-16T18:10:41.415Z,41.80,88.46,80.44,8.49,256,0.00
2026-04-16T18:10:43.425Z,17.56,88.48,80.44,8.49,255,0.00
2026-04-16T18:10:45.426Z,21.19,88.21,80.44,8.49,255,0.00
2026-04-16T18:10:47.441Z,21.28,88.68,80.44,8.49,259,0.00
2026-04-16T18:10:49.456Z,25.06,88.59,80.44,8.49,258,0.00
2026-04-16T18:10:51.459Z,19.45,88.60,80.44,8.49,257,0.00
2026-04-16T18:10:53.461Z,22.69,88.61,80.44,8.49,262,0.00
2026-04-16T18:10:55.463Z,21.46,88.68,80.44,8.49,259,0.00
2026-04-16T18:10:57.476Z,16.14,88.64,80.44,8.49,259,0.00
2026-04-16T18:10:59.476Z,17.28,88.69,80.44,8.49,259,0.00
2026-04-16T18:11:01.476Z,16.59,88.64,80.44,8.49,261,0.00
2026-04-16T18:11:03.476Z,14.24,88.73,80.44,8.49,257,0.00
2026-04-16T18:11:05.492Z,19.54,88.77,80.44,8.49,259,0.00
2026-04-16T18:11:07.493Z,15.90,88.70,80.44,8.49,259,0.00
2026-04-16T18:11:09.509Z,18.09,88.83,80.44,8.49,261,0.00
2026-04-16T18:11:11.509Z,14.48,88.81,80.44,8.49,257,0.00
2026-04-16T18:11:13.512Z,14.65,88.76,80.44,8.49,257,0.00
2026-04-16T18:11:15.526Z,18.03,88.86,80.44,8.49,259,0.00
2026-04-16T18:11:17.540Z,18.49,88.49,80.44,8.49,258,0.00
2026-04-16T18:11:19.541Z,10.28,88.40,80.44,8.49,256,0.00
2026-04-16T18:11:21.542Z,14.13,88.35,80.44,8.49,258,0.00
2026-04-16T18:11:23.545Z,10.85,88.33,80.44,8.49,256,0.00
2026-04-16T18:11:25.558Z,16.13,88.41,80.44,8.49,258,0.00
2026-04-16T18:11:27.571Z,12.06,88.46,80.44,8.49,258,0.00
2026-04-16T18:11:29.573Z,14.10,88.20,80.44,8.49,259,0.00
2026-04-16T18:11:31.577Z,14.30,88.29,80.44,8.49,259,0.00
2026-04-16T18:11:33.592Z,12.57,88.31,80.44,8.49,257,0.00
2026-04-16T18:11:35.606Z,13.59,88.48,80.44,8.49,258,0.00
2026-04-16T18:11:37.607Z,12.45,88.30,80.44,8.49,257,0.00
2026-04-16T18:11:39.609Z,11.08,88.33,80.44,8.49,257,0.00
2026-04-16T18:11:41.613Z,15.99,88.46,80.44,8.49,256,0.00
2026-04-16T18:11:43.614Z,12.21,88.56,80.44,8.49,257,0.00
2026-04-16T18:11:45.632Z,13.71,88.47,80.44,8.49,257,0.00
2026-04-16T18:11:47.636Z,12.87,88.23,80.44,8.49,255,0.00
2026-04-16T18:11:49.642Z,16.24,87.19,80.44,8.47,258,0.00
2026-04-16T18:11:51.657Z,14.46,87.05,80.44,8.47,254,0.00
2026-04-16T18:11:53.668Z,16.38,87.25,80.44,8.47,257,0.00
2026-04-16T18:11:55.676Z,18.56,87.30,80.44,8.47,256,0.00
2026-04-16T18:11:57.676Z,19.57,87.34,80.44,8.47,256,0.00
2026-04-16T18:11:59.683Z,16.37,87.35,80.44,8.46,258,0.00
2026-04-16T18:12:01.692Z,39.90,88.76,80.44,8.46,256,0.00
2026-04-16T18:12:03.692Z,22.81,88.57,80.44,8.46,256,0.00
2026-04-16T18:12:05.692Z,19.97,88.46,80.44,8.46,255,0.00
2026-04-16T18:12:07.693Z,28.74,88.79,80.44,8.46,257,0.00
2026-04-16T18:12:09.704Z,22.95,88.93,80.44,8.46,255,0.00
2026-04-16T18:12:11.709Z,38.33,89.65,80.44,8.46,257,0.00
2026-04-16T18:12:13.710Z,28.28,90.02,80.44,8.46,260,0.00
2026-04-16T18:12:15.725Z,19.60,89.96,80.44,8.46,256,0.00
2026-04-16T18:12:17.726Z,20.27,89.62,80.44,8.46,254,0.00
2026-04-16T18:12:19.727Z,19.37,89.49,80.44,8.46,255,0.00
2026-04-16T18:12:21.741Z,24.53,89.42,80.44,8.46,257,0.00
2026-04-16T18:12:23.742Z,18.72,89.58,80.44,8.46,255,0.00
2026-04-16T18:12:25.742Z,23.13,89.96,80.44,8.46,257,0.00
2026-04-16T18:12:27.743Z,20.12,89.45,80.44,8.46,257,0.00
2026-04-16T18:12:29.751Z,15.93,89.35,80.44,8.46,255,0.00
2026-04-16T18:12:31.754Z,36.05,85.62,80.45,8.49,255,0.00
2026-04-16T18:12:33.755Z,21.34,85.47,80.45,8.49,257,0.00
2026-04-16T18:12:35.773Z,12.13,85.35,80.45,8.49,257,0.00
2026-04-16T18:12:37.775Z,19.62,85.51,80.45,8.49,255,0.00
2026-04-16T18:12:39.790Z,16.12,85.71,80.45,8.46,257,0.00
2026-04-16T18:12:41.816Z,20.13,85.81,80.45,8.46,255,0.00
2026-04-16T18:12:43.826Z,16.05,85.96,80.45,8.46,257,0.00
2026-04-16T18:12:45.826Z,38.06,86.36,80.45,8.46,258,0.00
2026-04-16T18:12:47.831Z,21.98,86.46,80.45,8.46,258,0.00
